date,value,series
2020-09-29,0.11,US2Y
2020-09-29,26.27,VIX
2020-09-30,0.69,US10Y
2020-09-30,26.37,VIX
2020-09-30,0.13,US2Y
2020-10-01,26.7,VIX
2020-10-01,0.14,US2Y
2020-10-01,0.68,US10Y
2020-10-02,27.63,VIX
2020-10-02,0.13,US2Y
2020-10-02,0.7,US10Y
2020-10-05,27.96,VIX
2020-10-05,0.14,US2Y
2020-10-05,0.78,US10Y
2020-10-06,29.48,VIX
2020-10-06,0.14,US2Y
2020-10-06,0.76,US10Y
2020-10-07,0.16,US2Y
2020-10-07,0.81,US10Y
2020-10-07,28.06,VIX
2020-10-08,0.78,US10Y
2020-10-08,0.13,US2Y
2020-10-08,26.36,VIX
2020-10-09,0.79,US10Y
2020-10-09,0.16,US2Y
2020-10-09,25.0,VIX
2020-10-12,,US2Y
2020-10-12,25.07,VIX
2020-10-12,,US10Y
2020-10-13,26.07,VIX
2020-10-13,0.74,US10Y
2020-10-13,0.16,US2Y
2020-10-14,26.4,VIX
2020-10-14,0.73,US10Y
2020-10-14,0.14,US2Y
2020-10-15,26.97,VIX
2020-10-15,0.14,US2Y
2020-10-15,0.74,US10Y
2020-10-16,0.14,US2Y
2020-10-16,0.76,US10Y
2020-10-16,27.41,VIX
2020-10-19,0.16,US2Y
2020-10-19,0.78,US10Y
2020-10-19,29.18,VIX
2020-10-20,0.14,US2Y
2020-10-20,0.81,US10Y
2020-10-20,29.35,VIX
2020-10-21,0.14,US2Y
2020-10-21,0.83,US10Y
2020-10-21,28.65,VIX
2020-10-22,0.16,US2Y
2020-10-22,28.11,VIX
2020-10-22,0.87,US10Y
2020-10-23,27.55,VIX
2020-10-23,0.85,US10Y
2020-10-23,0.18,US2Y
2020-10-26,32.46,VIX
2020-10-26,0.81,US10Y
2020-10-26,0.16,US2Y
2020-10-27,0.79,US10Y
2020-10-27,0.16,US2Y
2020-10-27,33.35,VIX
2020-10-28,0.16,US2Y
2020-10-28,40.28,VIX
2020-10-28,0.79,US10Y
2020-10-29,0.16,US2Y
2020-10-29,37.59,VIX
2020-10-29,0.85,US10Y
2020-10-30,0.14,US2Y
2020-10-30,0.88,US10Y
2020-10-30,38.02,VIX
2020-11-02,0.87,US10Y
2020-11-02,37.13,VIX
2020-11-02,0.16,US2Y
2020-11-03,0.9,US10Y
2020-11-03,35.55,VIX
2020-11-03,0.17,US2Y
2020-11-04,0.78,US10Y
2020-11-04,29.57,VIX
2020-11-04,0.14,US2Y
2020-11-05,0.79,US10Y
2020-11-05,27.58,VIX
2020-11-05,0.14,US2Y
2020-11-06,0.83,US10Y
2020-11-06,0.16,US2Y
2020-11-06,24.86,VIX
2020-11-09,0.17,US2Y
2020-11-09,25.75,VIX
2020-11-09,0.96,US10Y
2020-11-10,0.19,US2Y
2020-11-10,24.8,VIX
2020-11-10,0.98,US10Y
2020-11-11,23.45,VIX
2020-11-11,,US10Y
2020-11-11,,US2Y
2020-11-12,0.88,US10Y
2020-11-12,0.17,US2Y
2020-11-12,25.35,VIX
2020-11-13,0.89,US10Y
2020-11-13,0.17,US2Y
2020-11-13,23.1,VIX
2020-11-16,0.91,US10Y
2020-11-16,22.45,VIX
2020-11-16,0.19,US2Y
2020-11-17,22.71,VIX
2020-11-17,0.18,US2Y
2020-11-17,0.87,US10Y
2020-11-18,23.84,VIX
2020-11-18,0.16,US2Y
2020-11-18,0.88,US10Y
2020-11-19,23.11,VIX
2020-11-19,0.18,US2Y
2020-11-19,0.86,US10Y
2020-11-20,23.7,VIX
2020-11-20,0.16,US2Y
2020-11-20,0.83,US10Y
2020-11-23,22.66,VIX
2020-11-23,0.86,US10Y
2020-11-23,0.16,US2Y
2020-11-24,0.88,US10Y
2020-11-24,0.16,US2Y
2020-11-24,21.64,VIX
2020-11-25,0.88,US10Y
2020-11-25,0.17,US2Y
2020-11-25,21.25,VIX
2020-11-26,,US2Y
2020-11-26,,VIX
2020-11-26,,US10Y
2020-11-27,20.84,VIX
2020-11-27,0.84,US10Y
2020-11-27,0.16,US2Y
2020-11-30,20.57,VIX
2020-11-30,0.84,US10Y
2020-11-30,0.16,US2Y
2020-12-01,20.77,VIX
2020-12-01,0.17,US2Y
2020-12-01,0.92,US10Y
2020-12-02,0.16,US2Y
2020-12-02,0.95,US10Y
2020-12-02,21.17,VIX
2020-12-03,0.16,US2Y
2020-12-03,0.92,US10Y
2020-12-03,21.28,VIX
2020-12-04,0.16,US2Y
2020-12-04,0.97,US10Y
2020-12-04,20.79,VIX
2020-12-07,0.14,US2Y
2020-12-07,0.94,US10Y
2020-12-07,21.3,VIX
2020-12-08,0.92,US10Y
2020-12-08,20.68,VIX
2020-12-08,0.14,US2Y
2020-12-09,22.27,VIX
2020-12-09,0.95,US10Y
2020-12-09,0.16,US2Y
2020-12-10,22.52,VIX
2020-12-10,0.92,US10Y
2020-12-10,0.14,US2Y
2020-12-11,0.9,US10Y
2020-12-11,0.11,US2Y
2020-12-11,23.31,VIX
2020-12-14,0.13,US2Y
2020-12-14,24.72,VIX
2020-12-14,0.9,US10Y
2020-12-15,0.11,US2Y
2020-12-15,22.89,VIX
2020-12-15,0.92,US10Y
2020-12-16,0.13,US2Y
2020-12-16,0.92,US10Y
2020-12-16,22.5,VIX
2020-12-17,0.94,US10Y
2020-12-17,21.93,VIX
2020-12-17,0.13,US2Y
2020-12-18,0.95,US10Y
2020-12-18,21.57,VIX
2020-12-18,0.13,US2Y
2020-12-21,0.95,US10Y
2020-12-21,25.16,VIX
2020-12-21,0.13,US2Y
2020-12-22,0.93,US10Y
2020-12-22,24.23,VIX
2020-12-22,0.13,US2Y
2020-12-23,0.96,US10Y
2020-12-23,0.13,US2Y
2020-12-23,23.31,VIX
2020-12-24,0.13,US2Y
2020-12-24,0.94,US10Y
2020-12-24,21.53,VIX
2020-12-25,,US2Y
2020-12-25,,US10Y
2020-12-25,,VIX
2020-12-28,0.13,US2Y
2020-12-28,0.94,US10Y
2020-12-28,21.7,VIX
2020-12-29,0.12,US2Y
2020-12-29,0.94,US10Y
2020-12-29,23.08,VIX
2020-12-30,0.93,US10Y
2020-12-30,22.77,VIX
2020-12-30,0.12,US2Y
2020-12-31,22.75,VIX
2020-12-31,0.13,US2Y
2020-12-31,0.93,US10Y
2021-01-01,,VIX
2021-01-01,,US2Y
2021-01-01,,US10Y
2021-01-04,26.97,VIX
2021-01-04,0.11,US2Y
2021-01-04,0.93,US10Y
2021-01-05,25.34,VIX
2021-01-05,0.13,US2Y
2021-01-05,0.96,US10Y
2021-01-06,25.07,VIX
2021-01-06,1.04,US10Y
2021-01-06,0.14,US2Y
2021-01-07,1.08,US10Y
2021-01-07,0.14,US2Y
2021-01-07,22.37,VIX
2021-01-08,1.13,US10Y
2021-01-08,0.14,US2Y
2021-01-08,21.56,VIX
2021-01-11,0.14,US2Y
2021-01-11,24.08,VIX
2021-01-11,1.15,US10Y
2021-01-12,23.33,VIX
2021-01-12,1.15,US10Y
2021-01-12,0.14,US2Y
2021-01-13,22.21,VIX
2021-01-13,1.1,US10Y
2021-01-13,0.14,US2Y
2021-01-14,23.25,VIX
2021-01-14,0.16,US2Y
2021-01-14,1.15,US10Y
2021-01-15,0.13,US2Y
2021-01-15,1.11,US10Y
2021-01-15,24.34,VIX
2021-01-18,,US2Y
2021-01-18,,US10Y
2021-01-18,,VIX
2021-01-19,0.14,US2Y
2021-01-19,1.1,US10Y
2021-01-19,23.24,VIX
2021-01-20,0.13,US2Y
2021-01-20,1.1,US10Y
2021-01-20,21.58,VIX
2021-01-21,0.13,US2Y
2021-01-21,21.32,VIX
2021-01-21,1.12,US10Y
2021-01-22,21.91,VIX
2021-01-22,1.1,US10Y
2021-01-22,0.13,US2Y
2021-01-25,23.19,VIX
2021-01-25,1.05,US10Y
2021-01-25,0.13,US2Y
2021-01-26,1.05,US10Y
2021-01-26,0.11,US2Y
2021-01-26,23.02,VIX
2021-01-27,0.12,US2Y
2021-01-27,37.21,VIX
2021-01-27,1.04,US10Y
2021-01-28,0.12,US2Y
2021-01-28,30.21,VIX
2021-01-28,1.07,US10Y
2021-01-29,0.11,US2Y
2021-01-29,1.11,US10Y
2021-01-29,33.09,VIX
2021-02-01,1.09,US10Y
2021-02-01,30.24,VIX
2021-02-01,0.11,US2Y
2021-02-02,1.12,US10Y
2021-02-02,25.56,VIX
2021-02-02,0.11,US2Y
2021-02-03,1.15,US10Y
2021-02-03,22.91,VIX
2021-02-03,0.11,US2Y
2021-02-04,1.15,US10Y
2021-02-04,21.77,VIX
2021-02-04,0.11,US2Y
2021-02-05,20.87,VIX
2021-02-05,0.09,US2Y
2021-02-05,1.19,US10Y
2021-02-08,0.11,US2Y
2021-02-08,21.24,VIX
2021-02-08,1.19,US10Y
2021-02-09,0.11,US2Y
2021-02-09,21.63,VIX
2021-02-09,1.18,US10Y
2021-02-10,21.99,VIX
2021-02-10,1.15,US10Y
2021-02-10,0.11,US2Y
2021-02-11,1.16,US10Y
2021-02-11,0.11,US2Y
2021-02-11,21.25,VIX
2021-02-12,1.2,US10Y
2021-02-12,0.11,US2Y
2021-02-12,19.97,VIX
2021-02-15,,US10Y
2021-02-15,,VIX
2021-02-15,,US2Y
2021-02-16,21.46,VIX
2021-02-16,0.13,US2Y
2021-02-16,1.3,US10Y
2021-02-17,21.5,VIX
2021-02-17,0.11,US2Y
2021-02-17,1.29,US10Y
2021-02-18,22.49,VIX
2021-02-18,0.11,US2Y
2021-02-18,1.29,US10Y
2021-02-19,22.05,VIX
2021-02-19,0.11,US2Y
2021-02-19,1.34,US10Y
2021-02-22,23.45,VIX
2021-02-22,1.37,US10Y
2021-02-22,0.11,US2Y
2021-02-23,1.37,US10Y
2021-02-23,0.11,US2Y
2021-02-23,23.11,VIX
2021-02-24,1.38,US10Y
2021-02-24,0.12,US2Y
2021-02-24,21.34,VIX
2021-02-25,0.17,US2Y
2021-02-25,28.89,VIX
2021-02-25,1.54,US10Y
2021-02-26,27.95,VIX
2021-02-26,1.44,US10Y
2021-02-26,0.14,US2Y
2021-03-01,23.35,VIX
2021-03-01,1.45,US10Y
2021-03-01,0.13,US2Y
2021-03-02,24.1,VIX
2021-03-02,0.13,US2Y
2021-03-02,1.42,US10Y
2021-03-03,0.14,US2Y
2021-03-03,1.47,US10Y
2021-03-03,26.67,VIX
2021-03-04,0.14,US2Y
2021-03-04,1.54,US10Y
2021-03-04,28.57,VIX
2021-03-05,0.14,US2Y
2021-03-05,1.56,US10Y
2021-03-05,24.66,VIX
2021-03-08,0.17,US2Y
2021-03-08,1.59,US10Y
2021-03-08,25.47,VIX
2021-03-09,0.17,US2Y
2021-03-09,24.03,VIX
2021-03-09,1.55,US10Y
2021-03-10,22.56,VIX
2021-03-10,1.53,US10Y
2021-03-10,0.16,US2Y
2021-03-11,21.91,VIX
2021-03-11,1.54,US10Y
2021-03-11,0.14,US2Y
2021-03-12,1.64,US10Y
2021-03-12,0.14,US2Y
2021-03-12,20.69,VIX
2021-03-15,0.14,US2Y
2021-03-15,20.03,VIX
2021-03-15,1.62,US10Y
2021-03-16,0.15,US2Y
2021-03-16,19.79,VIX
2021-03-16,1.62,US10Y
2021-03-17,0.13,US2Y
2021-03-17,1.63,US10Y
2021-03-17,19.23,VIX
2021-03-18,1.71,US10Y
2021-03-18,21.58,VIX
2021-03-18,0.16,US2Y
2021-03-19,1.74,US10Y
2021-03-19,20.95,VIX
2021-03-19,0.16,US2Y
2021-03-22,1.69,US10Y
2021-03-22,18.88,VIX
2021-03-22,0.15,US2Y
2021-03-23,1.63,US10Y
2021-03-23,20.3,VIX
2021-03-23,0.15,US2Y
2021-03-24,1.62,US10Y
2021-03-24,0.14,US2Y
2021-03-24,21.2,VIX
2021-03-25,0.14,US2Y
2021-03-25,19.81,VIX
2021-03-25,1.63,US10Y
2021-03-26,0.14,US2Y
2021-03-26,18.86,VIX
2021-03-26,1.67,US10Y
2021-03-29,20.74,VIX
2021-03-29,1.73,US10Y
2021-03-29,0.14,US2Y
2021-03-30,1.73,US10Y
2021-03-30,0.16,US2Y
2021-03-30,19.61,VIX
2021-03-31,1.74,US10Y
2021-03-31,0.16,US2Y
2021-03-31,19.4,VIX
2021-04-01,1.69,US10Y
2021-04-01,17.33,VIX
2021-04-01,0.17,US2Y
2021-04-02,,VIX
2021-04-02,0.19,US2Y
2021-04-02,1.72,US10Y
2021-04-05,17.91,VIX
2021-04-05,0.17,US2Y
2021-04-05,1.73,US10Y
2021-04-06,18.12,VIX
2021-04-06,0.16,US2Y
2021-04-06,1.67,US10Y
2021-04-07,17.16,VIX
2021-04-07,0.16,US2Y
2021-04-07,1.68,US10Y
2021-04-08,0.14,US2Y
2021-04-08,1.64,US10Y
2021-04-08,16.95,VIX
2021-04-09,1.67,US10Y
2021-04-09,0.16,US2Y
2021-04-09,16.69,VIX
2021-04-12,1.69,US10Y
2021-04-12,0.18,US2Y
2021-04-12,16.91,VIX
2021-04-13,0.16,US2Y
2021-04-13,16.65,VIX
2021-04-13,1.64,US10Y
2021-04-14,16.99,VIX
2021-04-14,1.64,US10Y
2021-04-14,0.16,US2Y
2021-04-15,16.57,VIX
2021-04-15,1.56,US10Y
2021-04-15,0.16,US2Y
2021-04-16,16.25,VIX
2021-04-16,0.16,US2Y
2021-04-16,1.59,US10Y
2021-04-19,0.16,US2Y
2021-04-19,1.61,US10Y
2021-04-19,17.29,VIX
2021-04-20,0.15,US2Y
2021-04-20,1.58,US10Y
2021-04-20,18.68,VIX
2021-04-21,0.15,US2Y
2021-04-21,1.57,US10Y
2021-04-21,17.5,VIX
2021-04-22,0.16,US2Y
2021-04-22,1.57,US10Y
2021-04-22,18.71,VIX
2021-04-23,0.16,US2Y
2021-04-23,17.33,VIX
2021-04-23,1.58,US10Y
2021-04-26,17.64,VIX
2021-04-26,0.18,US2Y
2021-04-26,1.58,US10Y
2021-04-27,17.56,VIX
2021-04-27,0.17,US2Y
2021-04-27,1.63,US10Y
2021-04-28,17.28,VIX
2021-04-28,0.17,US2Y
2021-04-28,1.63,US10Y
2021-04-29,17.61,VIX
2021-04-29,0.16,US2Y
2021-04-29,1.65,US10Y
2021-04-30,0.16,US2Y
2021-04-30,1.65,US10Y
2021-04-30,18.61,VIX
2021-05-03,1.63,US10Y
2021-05-03,18.31,VIX
2021-05-03,0.16,US2Y
2021-05-04,1.61,US10Y
2021-05-04,19.48,VIX
2021-05-04,0.16,US2Y
2021-05-05,1.59,US10Y
2021-05-05,19.15,VIX
2021-05-05,0.16,US2Y
2021-05-06,1.58,US10Y
2021-05-06,18.39,VIX
2021-05-06,0.16,US2Y
2021-05-07,16.69,VIX
2021-05-07,0.14,US2Y
2021-05-07,1.6,US10Y
2021-05-10,0.16,US2Y
2021-05-10,19.66,VIX
2021-05-10,1.63,US10Y
2021-05-11,0.16,US2Y
2021-05-11,21.84,VIX
2021-05-11,1.64,US10Y
2021-05-12,27.59,VIX
2021-05-12,1.69,US10Y
2021-05-12,0.16,US2Y
2021-05-13,1.66,US10Y
2021-05-13,0.16,US2Y
2021-05-13,23.13,VIX
2021-05-14,1.63,US10Y
2021-05-14,0.16,US2Y
2021-05-14,18.81,VIX
2021-05-17,1.64,US10Y
2021-05-17,19.72,VIX
2021-05-17,0.16,US2Y
2021-05-18,21.34,VIX
2021-05-18,0.16,US2Y
2021-05-18,1.64,US10Y
2021-05-19,22.18,VIX
2021-05-19,0.16,US2Y
2021-05-19,1.68,US10Y
2021-05-20,20.67,VIX
2021-05-20,0.15,US2Y
2021-05-20,1.63,US10Y
2021-05-21,20.15,VIX
2021-05-21,0.17,US2Y
2021-05-21,1.63,US10Y
2021-05-24,18.4,VIX
2021-05-24,1.61,US10Y
2021-05-24,0.15,US2Y
2021-05-25,1.56,US10Y
2021-05-25,0.15,US2Y
2021-05-25,18.84,VIX
2021-05-26,1.58,US10Y
2021-05-26,0.14,US2Y
2021-05-26,17.36,VIX
2021-05-27,0.14,US2Y
2021-05-27,16.74,VIX
2021-05-27,1.61,US10Y
2021-05-28,16.76,VIX
2021-05-28,1.58,US10Y
2021-05-28,0.14,US2Y
2021-05-31,,VIX
2021-05-31,,US10Y
2021-05-31,,US2Y
2021-06-01,17.9,VIX
2021-06-01,0.16,US2Y
2021-06-01,1.62,US10Y
2021-06-02,0.13,US2Y
2021-06-02,1.59,US10Y
2021-06-02,17.48,VIX
2021-06-03,0.16,US2Y
2021-06-03,1.63,US10Y
2021-06-03,18.04,VIX
2021-06-04,0.14,US2Y
2021-06-04,1.56,US10Y
2021-06-04,16.42,VIX
2021-06-07,0.16,US2Y
2021-06-07,1.57,US10Y
2021-06-07,16.42,VIX
2021-06-08,1.53,US10Y
2021-06-08,17.07,VIX
2021-06-08,0.14,US2Y
2021-06-09,17.89,VIX
2021-06-09,1.5,US10Y
2021-06-09,0.16,US2Y
2021-06-10,16.1,VIX
2021-06-10,1.45,US10Y
2021-06-10,0.14,US2Y
2021-06-11,1.47,US10Y
2021-06-11,0.16,US2Y
2021-06-11,15.65,VIX
2021-06-14,0.16,US2Y
2021-06-14,16.39,VIX
2021-06-14,1.51,US10Y
2021-06-15,0.16,US2Y
2021-06-15,17.02,VIX
2021-06-15,1.51,US10Y
2021-06-16,0.21,US2Y
2021-06-16,1.57,US10Y
2021-06-16,18.15,VIX
2021-06-17,1.52,US10Y
2021-06-17,17.75,VIX
2021-06-17,0.23,US2Y
2021-06-18,1.45,US10Y
2021-06-18,20.7,VIX
2021-06-18,0.26,US2Y
2021-06-21,1.5,US10Y
2021-06-21,17.89,VIX
2021-06-21,0.27,US2Y
2021-06-22,1.48,US10Y
2021-06-22,16.66,VIX
2021-06-22,0.25,US2Y
2021-06-23,1.5,US10Y
2021-06-23,0.26,US2Y
2021-06-23,16.32,VIX
2021-06-24,0.26,US2Y
2021-06-24,15.97,VIX
2021-06-24,1.49,US10Y
2021-06-25,0.28,US2Y
2021-06-25,15.62,VIX
2021-06-25,1.54,US10Y
2021-06-28,15.76,VIX
2021-06-28,1.49,US10Y
2021-06-28,0.25,US2Y
2021-06-29,1.49,US10Y
2021-06-29,0.27,US2Y
2021-06-29,16.02,VIX
2021-06-30,1.45,US10Y
2021-06-30,0.25,US2Y
2021-06-30,15.83,VIX
2021-07-01,1.48,US10Y
2021-07-01,15.48,VIX
2021-07-01,0.25,US2Y
2021-07-02,15.07,VIX
2021-07-02,0.24,US2Y
2021-07-02,1.44,US10Y
2021-07-05,,VIX
2021-07-05,,US2Y
2021-07-05,,US10Y
2021-07-06,16.44,VIX
2021-07-06,0.22,US2Y
2021-07-06,1.37,US10Y
2021-07-07,16.2,VIX
2021-07-07,0.22,US2Y
2021-07-07,1.33,US10Y
2021-07-08,19.0,VIX
2021-07-08,1.3,US10Y
2021-07-08,0.19,US2Y
2021-07-09,1.37,US10Y
2021-07-09,0.23,US2Y
2021-07-09,16.18,VIX
2021-07-12,1.38,US10Y
2021-07-12,0.23,US2Y
2021-07-12,16.17,VIX
2021-07-13,0.26,US2Y
2021-07-13,17.12,VIX
2021-07-13,1.42,US10Y
2021-07-14,16.33,VIX
2021-07-14,1.37,US10Y
2021-07-14,0.23,US2Y
2021-07-15,17.01,VIX
2021-07-15,1.31,US10Y
2021-07-15,0.23,US2Y
2021-07-16,18.45,VIX
2021-07-16,0.25,US2Y
2021-07-16,1.31,US10Y
2021-07-19,0.21,US2Y
2021-07-19,1.19,US10Y
2021-07-19,22.5,VIX
2021-07-20,0.2,US2Y
2021-07-20,1.23,US10Y
2021-07-20,19.73,VIX
2021-07-21,0.22,US2Y
2021-07-21,1.3,US10Y
2021-07-21,17.91,VIX
2021-07-22,0.2,US2Y
2021-07-22,1.27,US10Y
2021-07-22,17.69,VIX
2021-07-23,0.22,US2Y
2021-07-23,17.2,VIX
2021-07-23,1.3,US10Y
2021-07-26,17.58,VIX
2021-07-26,1.29,US10Y
2021-07-26,0.22,US2Y
2021-07-27,19.36,VIX
2021-07-27,1.25,US10Y
2021-07-27,0.2,US2Y
2021-07-28,1.26,US10Y
2021-07-28,0.2,US2Y
2021-07-28,18.31,VIX
2021-07-29,0.2,US2Y
2021-07-29,17.7,VIX
2021-07-29,1.28,US10Y
2021-07-30,0.19,US2Y
2021-07-30,18.24,VIX
2021-07-30,1.24,US10Y
2021-08-02,0.17,US2Y
2021-08-02,1.2,US10Y
2021-08-02,19.46,VIX
2021-08-03,1.19,US10Y
2021-08-03,18.04,VIX
2021-08-03,0.17,US2Y
2021-08-04,1.19,US10Y
2021-08-04,17.97,VIX
2021-08-04,0.17,US2Y
2021-08-05,1.23,US10Y
2021-08-05,17.28,VIX
2021-08-05,0.21,US2Y
2021-08-06,1.31,US10Y
2021-08-06,16.15,VIX
2021-08-06,0.21,US2Y
2021-08-09,16.72,VIX
2021-08-09,0.23,US2Y
2021-08-09,1.33,US10Y
2021-08-10,0.24,US2Y
2021-08-10,16.79,VIX
2021-08-10,1.36,US10Y
2021-08-11,0.23,US2Y
2021-08-11,16.06,VIX
2021-08-11,1.35,US10Y
2021-08-12,15.59,VIX
2021-08-12,1.36,US10Y
2021-08-12,0.23,US2Y
2021-08-13,1.29,US10Y
2021-08-13,0.23,US2Y
2021-08-13,15.45,VIX
2021-08-16,1.26,US10Y
2021-08-16,0.21,US2Y
2021-08-16,16.12,VIX
2021-08-17,1.26,US10Y
2021-08-17,17.91,VIX
2021-08-17,0.23,US2Y
2021-08-18,21.57,VIX
2021-08-18,0.23,US2Y
2021-08-18,1.27,US10Y
2021-08-19,21.67,VIX
2021-08-19,0.22,US2Y
2021-08-19,1.24,US10Y
2021-08-20,18.56,VIX
2021-08-20,0.23,US2Y
2021-08-20,1.26,US10Y
2021-08-23,17.15,VIX
2021-08-23,0.23,US2Y
2021-08-23,1.25,US10Y
2021-08-24,17.22,VIX
2021-08-24,1.29,US10Y
2021-08-24,0.24,US2Y
2021-08-25,1.35,US10Y
2021-08-25,16.79,VIX
2021-08-25,0.23,US2Y
2021-08-26,1.34,US10Y
2021-08-26,18.84,VIX
2021-08-26,0.25,US2Y
2021-08-27,1.31,US10Y
2021-08-27,16.39,VIX
2021-08-27,0.22,US2Y
2021-08-30,1.29,US10Y
2021-08-30,16.19,VIX
2021-08-30,0.2,US2Y
2021-08-31,16.48,VIX
2021-08-31,0.2,US2Y
2021-08-31,1.3,US10Y
2021-09-01,0.2,US2Y
2021-09-01,1.31,US10Y
2021-09-01,16.11,VIX
2021-09-02,0.2,US2Y
2021-09-02,1.29,US10Y
2021-09-02,16.41,VIX
2021-09-03,0.21,US2Y
2021-09-03,1.33,US10Y
2021-09-03,16.41,VIX
2021-09-06,,US2Y
2021-09-06,,US10Y
2021-09-06,,VIX
2021-09-07,1.38,US10Y
2021-09-07,18.14,VIX
2021-09-07,0.22,US2Y
2021-09-08,17.96,VIX
2021-09-08,1.35,US10Y
2021-09-08,0.22,US2Y
2021-09-09,18.8,VIX
2021-09-09,1.3,US10Y
2021-09-09,0.23,US2Y
2021-09-10,1.35,US10Y
2021-09-10,0.23,US2Y
2021-09-10,20.95,VIX
2021-09-13,0.21,US2Y
2021-09-13,19.37,VIX
2021-09-13,1.33,US10Y
2021-09-14,0.21,US2Y
2021-09-14,19.46,VIX
2021-09-14,1.28,US10Y
2021-09-15,0.21,US2Y
2021-09-15,1.31,US10Y
2021-09-15,18.18,VIX
2021-09-16,1.34,US10Y
2021-09-16,18.69,VIX
2021-09-16,0.23,US2Y
2021-09-17,1.37,US10Y
2021-09-17,20.81,VIX
2021-09-17,0.23,US2Y
2021-09-20,1.31,US10Y
2021-09-20,25.71,VIX
2021-09-20,0.23,US2Y
2021-09-21,1.33,US10Y
2021-09-21,24.36,VIX
2021-09-21,0.22,US2Y
2021-09-22,1.32,US10Y
2021-09-22,0.25,US2Y
2021-09-22,20.87,VIX
2021-09-23,0.27,US2Y
2021-09-23,18.63,VIX
2021-09-23,1.41,US10Y
2021-09-24,0.29,US2Y
2021-09-24,17.75,VIX
2021-09-24,1.47,US10Y
2021-09-27,18.76,VIX
2021-09-27,1.48,US10Y
2021-09-27,0.31,US2Y
2021-09-28,1.54,US10Y
2021-09-28,0.31,US2Y
2021-09-28,23.25,VIX
2021-09-29,1.55,US10Y
2021-09-29,0.3,US2Y
2021-09-29,22.56,VIX
2021-09-30,1.52,US10Y
2021-09-30,23.14,VIX
2021-09-30,0.28,US2Y
2021-10-01,21.15,VIX
2021-10-01,0.27,US2Y
2021-10-01,1.48,US10Y
2021-10-04,22.96,VIX
2021-10-04,0.27,US2Y
2021-10-04,1.49,US10Y
2021-10-05,21.3,VIX
2021-10-05,0.28,US2Y
2021-10-05,1.54,US10Y
2021-10-06,21.0,VIX
2021-10-06,0.3,US2Y
2021-10-06,1.53,US10Y
2021-10-07,0.32,US2Y
2021-10-07,1.58,US10Y
2021-10-07,19.54,VIX
2021-10-08,1.61,US10Y
2021-10-08,0.32,US2Y
2021-10-08,18.77,VIX
2021-10-11,,US10Y
2021-10-11,,US2Y
2021-10-11,20.0,VIX
2021-10-12,0.35,US2Y
2021-10-12,19.85,VIX
2021-10-12,1.59,US10Y
2021-10-13,18.64,VIX
2021-10-13,1.56,US10Y
2021-10-13,0.37,US2Y
2021-10-14,16.86,VIX
2021-10-14,1.52,US10Y
2021-10-14,0.36,US2Y
2021-10-15,16.3,VIX
2021-10-15,0.41,US2Y
2021-10-15,1.59,US10Y
2021-10-18,0.44,US2Y
2021-10-18,1.59,US10Y
2021-10-18,16.31,VIX
2021-10-19,0.41,US2Y
2021-10-19,1.65,US10Y
2021-10-19,15.7,VIX
2021-10-20,0.4,US2Y
2021-10-20,1.65,US10Y
2021-10-20,15.49,VIX
2021-10-21,0.45,US2Y
2021-10-21,1.68,US10Y
2021-10-21,15.01,VIX
2021-10-22,0.48,US2Y
2021-10-22,15.43,VIX
2021-10-22,1.66,US10Y
2021-10-25,15.24,VIX
2021-10-25,1.64,US10Y
2021-10-25,0.47,US2Y
2021-10-26,15.98,VIX
2021-10-26,1.63,US10Y
2021-10-26,0.47,US2Y
2021-10-27,1.54,US10Y
2021-10-27,0.5,US2Y
2021-10-27,16.98,VIX
2021-10-28,0.5,US2Y
2021-10-28,16.53,VIX
2021-10-28,1.57,US10Y
2021-10-29,0.48,US2Y
2021-10-29,16.26,VIX
2021-10-29,1.55,US10Y
2021-11-01,0.5,US2Y
2021-11-01,1.58,US10Y
2021-11-01,16.41,VIX
2021-11-02,1.56,US10Y
2021-11-02,16.03,VIX
2021-11-02,0.46,US2Y
2021-11-03,1.6,US10Y
2021-11-03,15.1,VIX
2021-11-03,0.47,US2Y
2021-11-04,1.53,US10Y
2021-11-04,15.44,VIX
2021-11-04,0.41,US2Y
2021-11-05,1.45,US10Y
2021-11-05,16.48,VIX
2021-11-05,0.39,US2Y
2021-11-08,1.51,US10Y
2021-11-08,0.45,US2Y
2021-11-08,17.22,VIX
2021-11-09,0.41,US2Y
2021-11-09,17.78,VIX
2021-11-09,1.46,US10Y
2021-11-10,0.51,US2Y
2021-11-10,18.73,VIX
2021-11-10,1.56,US10Y
2021-11-11,17.66,VIX
2021-11-11,,US10Y
2021-11-11,,US2Y
2021-11-12,1.58,US10Y
2021-11-12,0.53,US2Y
2021-11-12,16.29,VIX
2021-11-15,1.63,US10Y
2021-11-15,0.53,US2Y
2021-11-15,16.49,VIX
2021-11-16,1.63,US10Y
2021-11-16,16.37,VIX
2021-11-16,0.54,US2Y
2021-11-17,17.11,VIX
2021-11-17,0.52,US2Y
2021-11-17,1.6,US10Y
2021-11-18,17.59,VIX
2021-11-18,0.52,US2Y
2021-11-18,1.59,US10Y
2021-11-19,17.91,VIX
2021-11-19,0.52,US2Y
2021-11-19,1.54,US10Y
2021-11-22,19.17,VIX
2021-11-22,0.63,US2Y
2021-11-22,1.63,US10Y
